Timestamp,How many hours do you play a week?,Which game mode do you usually play the most?,What is your average rank?,What are your most-played hero categories?,Who is your favourite hero to play?,Who is the least fun hero to play against?,Who is your most played hero?,Who is your 2nd most played hero?,Who is your 3rd most played hero?,I enjoy playing as Ashe,I enjoy playing against Ashe,How do you rate Ashe in terms of balance?,I enjoy playing as Bastion,I enjoy playing against Bastion,How do you rate Bastion in terms of balance?,I enjoy playing as Doomfist,I enjoy playing against Doomfist,How do you rate Doomfist in terms of balance?,I enjoy playing as Genji,I enjoy playing against Genji,How do you rate Genji in terms of balance?,I enjoy playing as Hanzo,I enjoy playing against Hanzo,How do you rate Hanzo in terms of balance?,I enjoy playing as Junkrat,I enjoy playing against Junkrat,How do you rate Junkrat in terms of balance?,I enjoy playing as McCree,I enjoy playing against McCree,How do you rate McCree in terms of balance?,I enjoy playing as Mei,I enjoy playing against Mei,How do you rate Mei in terms of balance?,I enjoy playing as Pharah,I enjoy playing against Pharah,How do you rate Pharah in terms of balance?,I enjoy playing as Reaper,I enjoy playing against Reaper,How do you rate Reaper in terms of balance?,I enjoy playing as Soldier: 76,I enjoy playing against Soldier: 76,How do you rate Soldier: 76 in terms of balance?,I enjoy playing as Sombra,I enjoy playing against Sombra,How do you rate Sombra in terms of balance?,I enjoy playing as Symmetra,I enjoy playing against Symmetra,How do you rate Symmetra in terms of balance?,I enjoy playing as Torbjorn,I enjoy playing against Torbjorn,How do you rate Torbjorn in terms of balance?,I enjoy playing as Tracer,I enjoy playing against Tracer,How do you rate Tracer in terms of balance?,I enjoy playing as Widowmaker,I enjoy playing against Widowmaker,How do you rate Widowmaker in terms of balance?,I enjoy playing as Ana,I enjoy playing against Ana,How do you rate Ana in terms of balance?,I enjoy playing as Baptiste,I enjoy playing against Baptiste,How do you rate Baptiste in terms of balance?,I enjoy playing as Brigitte,I enjoy playing against Brigitte,How do you rate Brigitte in terms of balance?,I enjoy playing as Lucio,I enjoy playing against Lucio,How do you rate Lucio in terms of balance?,I enjoy playing as Mercy,I enjoy playing against Mercy,How do you rate Mercy in terms of balance?,I enjoy playing as Moira,I enjoy playing against Moira,How do you rate Moira in terms of balance?,I enjoy playing as Zenyatta,I enjoy playing against Zenyatta,How do you rate Zenyatta in terms of balance?,I enjoy playing as D.va,I enjoy playing against D.va,How do you rate D.va in terms of balance?,I enjoy playing as Orisa,I enjoy playing against Orisa,How do you rate Orisa in terms of balance?,I enjoy playing as Reinhardt,I enjoy playing against Reinhardt,How do you rate Reinhardt in terms of balance?,I enjoy playing as Roadhog,I enjoy playing against Roadhog,How do you rate Roadhog in terms of balance?,I enjoy playing as Sigma,I enjoy playing against Sigma,How do you rate Sigma in terms of balance?,I enjoy playing as Winston,I enjoy playing against Winston,How do you rate Winston in terms of balance?,I enjoy playing as Wrecking Ball,I enjoy playing against Wrecking Ball,How do you rate Wrecking Ball in terms of balance?,I enjoy playing as Zarya,I enjoy playing against Zarya,How do you rate Zarya in terms of balance?
9/26/2019 13:50:14,10-20,Competitive,Grandmasters,Support,Torbjorn,Moira,Ana,Lucio,McCree,4,5,2,3,1,4,5,1,5,4,2,2,5,4,3,2,1,3,4,5,3,3,1,3,4,2,4,2,3,4,2,5,1,1,1,4,1,1,4,5,5,2,4,5,2,2,1,2,5,5,3,4,2,4,2,1,2,5,2,3,1,1,2,4,1,5,4,4,2,5,2,2,1,1,5,3,4,2,5,3,3,2,1,4,5,4,2,3,2,3,5,5,3
9/26/2019 13:50:46,0-5,Competitive,Masters,"Damage, Tank",Genji,Sombra,Genji,Tracer,Winston,5,5,3,1,1,3,5,1,5,5,4,1,4,2,5,5,5,2,5,5,4,1,1,4,5,5,3,3,2,4,5,5,1,1,1,3,1,1,5,1,1,2,5,5,1,1,1,4,4,4,2,1,1,4,1,1,2,5,5,5,1,5,2,1,1,5,5,5,2,1,5,1,1,1,5,4,5,2,5,5,3,5,3,5,5,5,1,5,3,1,5,5,3
9/26/2019 13:50:39,10-20,Competitive,Masters,Tank,D.va,Sombra,D.va,Zarya,Moira,5,4,3,2,4,3,4,1,4,3,2,3,4,3,3,4,3,2,4,4,3,4,2,3,2,2,3,4,3,4,3,5,3,2,1,2,5,2,3,2,4,2,4,2,3,3,2,3,3,3,3,5,4,3,5,4,2,2,2,3,2,4,2,5,4,2,4,4,3,5,5,1,3,3,5,5,5,2,2,3,3,5,3,5,5,4,2,5,2,3,5,5,3
9/26/2019 13:51:51,20+,Competitive,Gold,Tank,Wrecking Ball,Symmetra,Wrecking Ball,Reinhardt,Winston,3,3,3,3,2,3,5,4,4,2,3,2,5,3,4,5,4,3,4,3,3,5,1,5,5,3,3,4,2,5,4,2,2,3,2,3,2,1,4,3,2,3,3,3,3,3,4,4,4,4,3,5,3,3,4,3,2,5,3,3,2,3,3,3,2,5,5,3,3,3,4,2,2,3,5,5,5,3,4,3,3,5,3,5,5,4,2,5,4,3,5,3,3
9/26/2019 13:52:08,5-10,Quick Play,Platinum,"Damage, Support",Tracer,Widowmaker,Tracer,Ana,Lucio,2,3,4,2,3,3,3,2,5,2,4,2,4,4,4,3,3,4,4,4,3,4,3,3,3,2,3,4,3,4,4,3,2,3,3,3,4,2,3,4,4,3,5,5,2,2,1,3,5,5,2,5,5,3,2,3,3,5,5,3,4,5,3,2,3,4,5,5,2,5,5,2,2,2,3,4,4,2,4,4,3,5,5,5,5,5,2,3,3,3,3,3,3
9/26/2019 13:53:03,10-20,Competitive,Gold,"Damage, Support, Tank",Torbjorn,Sombra,Lucio,D.va,Ana,3,3,3,4,2,3,5,1,4,3,4,2,5,5,2,5,3,3,2,4,2,5,1,4,4,4,3,4,3,3,2,5,1,1,1,5,4,4,1,5,5,3,1,3,2,1,1,5,5,2,3,5,3,2,5,5,3,5,5,3,1,1,5,1,1,5,5,5,3,5,5,3,3,1,5,5,5,3,5,5,3,4,2,5,2,5,1,1,1,5,3,3,3
9/26/2019 13:53:18,5-10,Competitive,Gold,Tank,Zarya,Reaper,D.va,Reinhardt,Wrecking Ball,4,4,3,3,2,3,4,3,4,3,2,3,4,3,3,5,4,3,4,4,2,5,1,4,4,3,3,3,1,5,5,5,3,4,2,3,4,2,3,4,4,2,3,3,3,3,1,4,4,4,2,5,3,3,3,3,3,4,3,2,2,3,3,4,1,4,2,5,1,4,3,2,1,1,5,5,5,2,5,4,3,3,1,5,5,5,1,5,4,2,5,5,3
9/26/2019 13:53:33,20+,Quick Play,Diamond,Tank,Zarya,Doomfist,Tracer,Genji,Doomfist,3,3,3,2,2,3,5,1,4,4,4,2,3,2,3,4,2,2,5,3,3,4,1,3,4,4,3,4,2,4,5,5,1,4,1,2,2,2,3,1,4,1,5,4,3,3,1,4,5,5,3,5,3,3,2,3,1,5,4,3,3,3,3,1,1,4,5,4,2,4,3,2,2,2,5,5,5,2,4,3,3,4,2,5,3,3,1,4,3,3,5,3,3
9/26/2019 13:53:45,20+,Competitive,t500,Damage,Tracer,Sigma,McCree,Tracer,Widowmaker,3,3,4,1,1,3,1,1,4,4,5,1,1,3,4,1,1,3,5,5,3,1,3,3,1,5,3,1,5,3,5,5,1,1,1,2,1,1,3,1,1,3,5,5,2,5,3,4,1,5,3,1,4,3,1,2,3,1,5,3,1,5,3,1,1,4,1,5,3,1,5,3,1,1,5,1,5,1,1,4,3,1,1,5,1,5,3,1,1,4,4,5,3
9/26/2019 13:54:04,10-20,Competitive,Masters,Support,Lucio,Doomfist,Lucio,Moira,Ana,4,4,3,2,1,2,5,1,5,3,5,2,3,4,3,2,1,3,5,5,3,4,1,3,4,4,3,3,3,3,3,4,2,3,2,3,5,3,4,1,2,3,5,5,3,3,2,3,5,5,3,5,5,3,3,2,3,5,5,3,5,5,3,5,4,3,5,5,3,4,4,3,1,2,5,5,5,3,4,3,3,4,5,5,4,5,3,4,2,3,5,5,3
9/26/2019 13:54:05,0-5,Arcade,N/A (don't play comp),Tank,Zarya,Orisa,Zarya,D.va,Zenyatta,3,3,3,3,3,3,5,2,3,5,4,2,3,3,4,2,2,3,4,4,3,3,1,4,3,3,3,3,3,3,4,4,2,2,2,3,3,2,3,3,4,3,5,4,3,3,2,3,4,4,3,3,2,4,4,4,2,5,4,3,3,4,3,3,2,3,5,5,3,5,5,3,3,1,4,3,5,3,3,3,3,2,2,4,3,4,3,2,3,3,5,5,3
9/26/2019 13:54:21,5-10,Competitive,Silver,Tank,Roadhog,Reaper,Orisa,Roadhog,Symmetra,4,3,3,4,2,4,3,2,4,1,4,2,2,2,4,5,5,3,4,2,3,4,2,3,4,4,3,4,2,4,4,3,2,4,2,3,4,2,4,2,4,2,4,3,2,2,2,4,5,3,3,5,4,3,3,5,2,3,4,3,1,4,2,4,3,3,4,4,2,5,4,3,4,2,4,3,3,2,5,4,2,5,3,4,2,4,1,5,3,3,5,3,3
9/26/2019 13:54:25,5-10,Competitive,Silver,"Damage, Support, Tank",Ana,Sombra,D.va,Tracer,Ana,2,4,2,2,4,3,2,2,3,2,4,3,1,2,4,2,1,5,4,4,3,4,4,3,5,4,2,4,4,3,4,4,2,5,4,3,1,1,5,2,2,4,5,5,2,4,4,5,5,4,3,3,4,4,4,5,2,3,3,3,1,2,5,4,4,4,3,4,2,5,5,1,1,1,5,4,4,2,3,4,3,3,4,4,4,4,2,2,2,4,3,3,3
9/26/2019 13:56:27,0-5,Quick Play,Platinum,Damage,Genji,Doomfist,Winston,Soldier: 76,Genji,4,4,3,1,2,2,4,1,4,5,4,3,5,3,4,3,2,3,3,3,3,2,1,4,3,5,3,3,5,3,3,5,2,3,2,3,1,1,4,1,2,3,5,2,3,1,1,4,5,5,3,4,1,4,1,3,3,4,5,3,1,4,3,2,3,4,4,5,3,3,5,3,1,1,5,3,5,3,2,5,3,3,2,4,4,5,3,5,5,3,5,5,3
9/26/2019 13:57:13,5-10,Competitive,Platinum,"Support, Tank",Zarya,Hanzo,Zarya,Ana,Moira,3,3,3,4,1,4,3,1,4,2,4,3,3,1,4,3,2,4,3,3,4,4,2,3,4,3,3,5,3,4,4,4,2,3,4,2,5,1,5,3,4,3,5,4,3,3,3,3,5,4,3,4,3,4,3,3,3,4,4,2,3,3,3,5,3,3,5,4,2,4,4,1,3,2,4,3,4,1,4,3,3,5,3,3,5,4,1,4,3,3,5,4,3
9/26/2019 13:58:53,5-10,Competitive,Platinum,Support,Mercy,Doomfist,Mercy,Moira,Baptiste,3,4,3,3,1,3,3,1,5,3,4,2,3,2,4,3,4,3,3,3,3,5,2,3,3,2,3,3,2,4,3,4,1,5,1,1,5,2,3,4,3,3,4,2,2,2,1,5,4,3,3,5,5,5,4,4,2,4,4,3,5,5,2,5,5,3,2,4,2,5,5,3,5,4,3,1,4,3,3,3,3,5,2,5,2,2,3,2,3,3,5,3,4
9/26/2019 13:58:57,0-5,Competitive,Masters,"Support, Tank",Genji,Hanzo,Zenyatta,Winston,Reinhardt,3,3,2,4,2,4,5,1,4,5,4,1,2,1,5,2,1,4,3,2,4,2,1,4,5,5,2,2,2,4,5,5,1,3,1,4,1,1,5,1,1,4,4,3,3,4,1,5,2,4,3,3,3,3,1,1,3,2,3,3,4,4,3,4,1,4,5,4,4,3,2,4,1,3,5,4,5,2,1,1,4,3,1,5,5,5,2,3,2,3,4,4,2
9/26/2019 13:59:18,5-10,Competitive,t500,Tank,Zarya,Doomfist,Zarya,Roadhog,Hanzo,3,4,3,4,2,3,3,1,5,2,4,3,4,3,3,2,2,3,3,3,3,2,2,3,4,2,3,4,2,4,2,5,2,3,2,4,4,1,4,5,4,2,2,2,3,3,1,4,1,2,2,3,3,3,1,3,2,5,3,3,3,3,3,5,3,4,1,5,1,1,5,1,1,1,5,1,4,2,5,3,3,2,2,5,1,5,3,5,3,2,5,4,3
9/26/2019 14:01:13,10-20,Competitive,Diamond,Support,Lucio,Brigette,Lucio,Pharah,Ana,2,2,2,2,2,3,4,1,5,5,3,2,4,4,3,3,2,2,5,5,3,2,1,4,4,1,3,3,2,4,4,3,1,3,1,2,1,1,4,2,2,2,5,3,2,4,1,3,5,4,3,2,1,3,3,1,2,5,3,4,3,3,3,2,2,5,4,4,1,5,4,1,2,1,5,5,5,2,4,2,2,2,2,4,5,5,1,3,3,2,3,3,2
9/26/2019 14:01:43,10-20,Quick Play,Diamond,Support,Ana,Mei,Ana,Zenyatta,Mercy,5,4,3,1,1,4,1,1,4,4,5,1,5,2,4,4,3,3,5,3,3,1,1,5,1,4,3,4,2,4,4,5,2,2,1,5,1,1,4,3,2,3,2,4,3,5,2,3,5,5,3,4,2,4,2,1,4,2,5,3,4,5,4,1,1,5,5,5,3,4,4,3,1,2,5,5,5,2,4,2,3,1,1,5,5,5,2,3,2,3,5,5,3
9/26/2019 14:01:49,20+,Competitive,Masters,"Damage, Tank",Wrecking Ball,Orisa,Pharah,Lucio,D.va,2,3,3,1,1,4,5,1,4,5,5,2,4,4,3,2,1,1,4,5,3,3,2,3,5,5,3,1,1,4,4,5,2,1,1,3,3,1,5,1,2,3,4,4,2,1,1,5,5,4,3,4,3,3,1,1,3,5,5,3,1,2,4,3,2,4,5,5,2,5,5,2,1,1,5,4,5,2,3,3,3,4,2,5,5,5,2,5,5,2,5,5,3
9/26/2019 14:03:02,5-10,Competitive,Diamond,Damage,Pharah,Orisa,Pharah,Sombra,Widowmaker,3,3,3,2,1,3,1,1,5,1,1,2,4,3,3,1,1,3,4,3,4,4,2,4,5,4,2,4,3,3,3,3,3,4,2,3,2,1,4,1,1,2,4,3,3,4,2,3,4,3,3,4,3,3,3,3,1,5,4,3,2,4,3,1,2,4,5,4,3,4,3,1,1,1,4,5,4,3,5,4,3,5,4,4,5,4,2,4,4,3,5,4,3
9/26/2019 14:04:59,20+,Competitive,Masters,Damage,Widowmaker,Orisa,Widowmaker,Ashe,McCree,4,4,2,4,3,2,1,1,5,2,3,3,3,2,3,4,3,2,4,4,3,2,2,3,4,4,3,3,3,3,3,3,3,3,3,4,2,2,4,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3
9/26/2019 14:05:08,5-10,Competitive,Platinum,"Support, Tank",Lucio,Reaper,Lucio,Baptiste,Sigma,2,4,3,3,2,3,2,2,4,5,4,1,4,2,4,3,3,3,3,4,3,5,3,4,5,4,3,2,1,5,4,4,2,4,3,2,2,1,4,1,3,3,5,2,3,3,3,3,5,5,3,5,4,3,3,4,3,5,5,3,3,5,3,4,4,4,5,5,3,4,4,2,4,3,4,4,5,3,3,4,3,5,4,4,5,5,2,2,2,3,4,4,3
9/26/2019 14:05:30,10-20,Competitive,Diamond,"Damage, Tank",Tracer,Symmetra,Tracer,Widowmaker,Zarya,4,4,3,3,2,4,4,2,3,5,5,3,4,4,3,2,2,4,5,5,3,4,1,4,4,3,3,1,1,4,4,5,2,4,3,3,2,1,5,1,2,3,5,5,3,5,5,3,5,5,3,2,1,5,2,3,3,4,5,3,3,2,4,2,1,4,5,5,3,5,5,3,1,3,4,5,5,2,2,2,3,2,1,5,4,5,3,3,3,3,5,5,3
9/26/2019 14:07:03,10-20,Competitive,Gold,Support,Baptiste,Mei,Ana,Baptiste,Orisa,4,3,3,3,2,3,4,2,2,4,3,3,4,4,4,4,4,4,5,5,3,4,1,4,4,3,3,3,2,4,4,4,2,4,4,3,4,1,4,3,4,3,4,4,3,4,3,3,4,4,2,4,4,3,4,4,2,4,3,3,4,4,3,1,4,3,4,4,2,3,4,2,2,3,3,4,4,2,4,4,3,4,4,3,4,3,2,5,4,3,4,2,3
9/26/2019 14:07:11,5-10,Quick Play,Platinum,Tank,Wrecking Ball,Doomfist,Reinhardt,Winston,Pharah,4,4,3,3,3,3,4,1,5,2,2,3,4,1,4,4,3,3,4,3,4,3,2,4,5,3,3,3,3,4,4,4,3,4,2,3,3,2,3,2,2,3,2,2,3,3,2,4,4,4,3,3,3,3,2,2,3,4,3,2,2,2,3,3,2,3,4,4,3,4,4,2,3,3,3,5,5,2,4,3,3,4,4,3,5,5,3,5,3,3,5,5,3
9/26/2019 14:07:15,5-10,Competitive,Masters,"Damage, Tank",Pharah,Mercy,McCree,Pharah,Soldier: 76,3,4,3,3,1,4,5,3,5,5,5,1,5,4,3,5,4,3,5,5,3,4,2,4,5,5,3,5,4,4,5,5,2,4,1,5,3,1,5,4,3,3,5,3,3,4,3,4,4,4,3,2,2,4,3,3,3,5,5,3,1,5,2,2,3,3,4,4,2,5,5,1,2,2,3,4,4,3,5,5,3,3,1,4,5,5,1,4,3,3,5,5,3
9/26/2019 14:07:30,0-5,Competitive,Gold,Support,Moira,Symmetra,Widowmaker,Reaper,Moira,2,3,3,5,1,3,4,1,5,3,3,3,3,3,3,5,5,3,1,5,3,5,3,3,1,1,3,5,4,3,5,5,3,1,3,3,1,1,5,3,3,3,5,3,3,4,3,3,5,3,3,3,3,3,5,3,3,5,3,3,1,3,3,5,3,3,3,3,3,3,3,3,3,1,3,4,3,3,5,3,3,1,1,5,3,3,3,3,5,5,5,3,3
9/26/2019 14:08:03,0-5,Competitive,Silver,"Damage, Support, Tank",Tracer,Reaper,Lucio,Reinhardt,Roadhog,3,3,2,4,1,3,2,4,4,2,4,1,2,2,3,3,1,3,5,4,3,4,3,4,5,4,3,2,1,4,4,5,1,2,4,3,4,2,4,1,2,2,5,5,2,4,3,2,5,4,3,2,2,4,3,4,2,5,3,3,1,4,3,2,1,4,3,5,2,2,4,4,3,2,5,4,4,2,4,3,3,2,3,4,1,4,2,1,4,3,2,3,3
9/26/2019 14:08:12,20+,Competitive,Masters,Tank,D.va,Genji,Roadhog,D.va,Reinhardt,4,3,4,5,3,3,3,1,5,2,1,5,4,4,2,1,1,5,3,3,3,4,2,4,2,3,3,2,1,5,4,3,3,2,2,4,2,4,4,2,4,4,4,3,3,5,5,3,4,4,4,3,2,4,1,1,5,3,3,3,1,3,4,1,1,5,4,4,3,5,5,2,2,1,3,4,4,2,5,4,2,2,1,4,2,4,3,2,2,4,1,1,5
9/26/2019 14:08:17,5-10,Competitive,Grandmasters,"Damage, Support, Tank",Tracer,Widowmaker,Tracer,Sigma,Zarya,5,5,3,1,1,2,5,2,4,4,1,3,5,2,5,5,1,2,5,3,4,4,1,3,5,2,3,4,3,3,4,2,2,3,1,4,4,1,3,5,1,3,5,2,3,2,1,4,5,4,3,5,4,3,2,1,2,3,5,3,1,4,3,4,3,3,5,5,3,4,4,3,1,1,4,2,5,3,4,2,3,5,5,3,5,5,3,5,5,3,5,5,3
9/26/2019 14:08:28,20+,Scrims,t500,"Damage, Tank",Mei,Doomfist,Hanzo,Orisa,Mei,3,4,2,2,2,4,1,4,5,2,5,3,5,4,3,5,5,3,4,4,3,5,2,4,5,4,3,4,5,4,1,5,1,4,2,3,1,1,4,1,4,3,3,4,3,4,1,4,4,4,3,2,2,4,1,1,3,5,4,4,1,5,3,3,2,4,2,4,3,3,3,3,5,2,4,4,5,2,5,4,3,3,2,4,3,3,3,4,4,4,5,5,3
9/26/2019 14:08:56,20+,Competitive,Diamond,Support,Zenyatta,Doomfist,Zenyatta,Roadhog,Ana,3,4,3,1,1,3,1,1,4,1,3,2,3,4,3,2,4,3,2,4,2,1,1,4,2,3,3,2,2,4,2,4,1,1,1,4,1,1,5,2,3,2,2,1,2,1,1,2,4,3,2,5,3,4,2,4,1,5,3,4,4,4,3,3,2,5,5,5,2,4,5,1,2,1,5,4,4,2,3,5,3,2,1,5,2,2,2,2,1,3,2,1,4
9/26/2019 14:09:25,10-20,Competitive,Platinum,Support,Ana,Symmetra,Ana,Zenyatta,Reinhardt,4,3,3,2,2,4,4,2,4,5,4,2,5,4,4,2,3,3,5,4,4,5,3,4,1,2,3,3,1,4,4,4,1,5,3,4,5,1,5,4,4,3,5,4,2,5,1,4,5,5,3,5,4,4,2,2,3,4,4,3,1,4,3,5,3,3,5,5,2,2,4,3,1,1,4,5,5,1,5,5,3,5,2,4,3,2,2,2,4,3,5,5,3
9/26/2019 14:09:31,0-5,Competitive,Platinum,Damage,Reinhardt,Orisa,Wrecking Ball,Doomfist,Reinhardt,3,3,2,2,1,4,5,4,4,3,3,2,3,3,3,5,5,2,4,3,4,5,1,3,4,4,3,4,3,3,5,5,1,3,1,3,3,1,5,3,3,3,4,4,2,3,2,4,4,4,3,3,3,5,4,4,1,3,3,4,2,4,3,4,4,5,5,5,3,3,3,3,1,1,5,5,5,3,4,4,3,5,5,4,4,5,1,5,5,3,4,4,3
9/26/2019 14:11:34,0-5,Quick Play,Silver,"Damage, Tank",Symmetra,Doomfist,Symmetra,Zarya,Winston,3,4,2,3,1,3,1,1,4,2,3,2,2,2,4,3,3,3,2,4,3,3,2,4,4,3,3,2,2,3,3,4,3,3,1,5,5,4,2,4,3,3,3,4,3,2,1,4,4,4,3,4,3,3,3,3,3,5,5,3,2,4,3,4,3,4,4,3,3,4,5,3,4,2,4,1,4,3,3,2,3,5,3,4,4,4,1,4,2,3,5,4,3
9/26/2019 14:11:39,5-10,Quick Play,Diamond,"Support, Tank",Lucio,Sombra,Lucio,Reinhardt,Moira,3,4,3,5,2,4,4,1,4,1,5,1,3,1,3,4,4,3,2,4,3,5,1,5,5,5,3,5,2,4,1,5,1,1,1,5,5,2,5,3,5,2,3,2,3,1,2,3,4,2,3,2,4,4,1,5,1,5,5,3,3,2,3,5,3,5,4,4,2,5,5,1,1,1,4,5,5,2,3,2,3,3,2,4,5,3,2,2,4,3,3,3,4
9/26/2019 14:11:55,5-10,Competitive,Diamond,Support,Zenyatta,Doomfist,Zenyatta,Ana,Baptiste,4,4,3,1,2,4,2,1,5,1,2,2,5,4,3,1,4,3,4,3,3,5,2,4,5,5,3,3,1,4,3,5,1,5,2,4,5,1,4,4,4,3,4,3,3,5,4,3,5,5,3,5,4,4,2,2,2,1,3,3,1,4,3,4,4,4,5,5,1,2,4,2,1,1,5,5,5,1,1,1,4,1,1,5,2,4,3,3,4,2,5,4,2
9/26/2019 14:12:24,10-20,Quick Play,Platinum,Support,McCree,Doomfist,Lucio,Zenyatta,Mercy,3,3,3,1,1,4,4,1,5,2,3,3,3,2,4,3,3,3,5,3,3,2,1,5,3,3,3,1,1,5,3,3,2,4,2,4,4,1,5,1,1,3,4,4,2,2,2,4,5,5,3,5,4,5,4,2,3,5,5,3,5,5,2,2,2,5,5,5,3,2,3,3,2,2,4,1,3,3,4,4,3,4,1,5,4,3,2,2,3,3,4,4,3
9/26/2019 14:13:45,10-20,Competitive,Diamond,Support,Mei,Doomfist,Mercy,Ana,Sombra,5,2,4,3,2,3,3,1,5,5,4,1,4,2,4,4,3,3,4,3,3,5,2,4,5,3,3,1,1,4,5,3,2,5,3,3,4,1,4,3,3,3,4,3,3,5,1,5,5,5,3,5,2,4,3,3,3,4,5,3,5,5,3,5,5,5,5,5,2,5,5,2,1,1,5,3,5,2,5,5,3,4,2,4,5,5,2,5,5,3,5,5,3
9/26/2019 14:14:57,5-10,Competitive,Masters,Damage,Genji,Widowmaker,Genji,McCree,Zarya,3,3,3,3,3,3,3,1,4,5,4,2,4,4,3,4,4,3,5,5,3,5,4,3,3,4,3,3,4,3,4,4,3,2,4,3,3,2,4,4,4,3,3,4,3,3,1,5,5,5,3,4,4,3,4,4,3,3,4,3,1,5,3,4,3,4,3,5,3,2,5,3,2,2,3,4,5,3,4,4,3,3,3,3,4,5,3,3,4,3,5,5,3
9/26/2019 14:18:18,10-20,Competitive,Masters,"Damage, Tank",Tracer,Moira,Tracer,D.va,Zarya,3,3,3,1,1,3,4,1,5,4,4,2,4,3,4,3,2,3,4,4,4,3,1,3,4,4,3,1,1,3,5,5,1,3,1,3,1,1,2,1,1,3,5,4,1,5,2,4,5,5,3,2,2,3,2,3,3,4,4,3,1,3,3,1,1,5,5,5,4,4,3,2,1,1,5,4,4,2,4,3,3,2,1,5,5,4,1,4,2,2,5,5,3
9/26/2019 14:19:19,5-10,Scrims,Masters,Damage,Tracer,Doomfist,McCree,Reaper,Sombra,4,3,3,4,3,3,3,1,4,4,3,3,4,3,4,4,3,3,4,3,3,4,3,4,4,3,3,4,3,4,4,3,1,4,3,3,2,3,3,4,3,3,5,3,2,4,3,4,4,3,3,4,3,3,3,3,3,4,3,3,1,3,3,3,3,3,4,3,3,1,3,3,2,2,4,2,3,3,4,3,3,3,2,4,4,3,2,3,3,3,4,3,3
9/26/2019 14:20:29,10-20,Arcade,Silver,Support,Moira,Mei,Moira,Lucio,Sigma,4,3,3,4,2,3,2,1,3,2,3,3,2,3,3,4,3,3,3,3,3,4,1,3,4,3,3,3,3,3,4,3,3,4,2,3,4,2,3,4,3,3,2,2,4,3,2,3,4,4,3,4,3,3,4,3,3,4,3,3,4,4,3,5,3,3,5,3,3,3,3,3,5,3,3,4,4,3,4,2,3,5,2,3,3,3,3,4,2,3,3,3,3
9/26/2019 14:20:48,5-10,Competitive,Platinum,Damage,Zenyatta,Doomfist,Hanzo,Ashe,Widowmaker,4,3,3,3,4,3,2,1,4,5,4,2,5,2,5,4,2,3,2,3,4,5,4,4,2,1,4,3,4,4,1,4,1,4,1,3,4,3,3,1,2,3,5,5,3,5,5,4,5,5,4,3,1,4,2,4,2,5,5,4,3,2,3,2,2,5,5,4,3,5,4,3,1,2,5,5,5,2,5,3,3,4,2,4,5,3,1,3,1,3,5,3,3
9/26/2019 14:21:51,0-5,Competitive,Grandmasters,Tank,Ana,Widowmaker,Ana,D.va,Genji,5,5,3,3,2,3,5,2,4,5,4,2,3,2,3,2,3,3,4,4,3,5,2,4,4,1,2,4,2,4,5,5,3,5,1,3,3,2,4,3,2,4,4,2,2,4,1,4,5,5,3,5,4,4,1,1,2,1,1,4,2,1,3,2,1,3,5,3,4,5,1,3,1,1,4,5,5,2,5,3,2,5,1,5,5,5,2,5,2,4,5,3,3
9/26/2019 14:20:57,0-5,Quick Play,Platinum,Support,Mercy,Mei,Mercy,Ana,Moira,3,4,4,5,3,4,4,1,2,4,3,3,3,2,4,1,1,3,5,4,3,4,1,2,3,1,3,3,2,3,4,4,3,4,2,3,3,1,5,2,2,3,5,1,3,4,2,3,5,5,3,4,3,3,3,2,3,4,4,3,5,3,3,5,2,4,4,3,3,5,2,2,2,1,5,4,3,3,5,3,3,3,1,5,5,5,2,5,3,4,3,2,3
9/26/2019 14:22:01,10-20,Competitive,Platinum,Tank,Pharah,Widowmaker,Pharah,D.va,Reinhardt,5,3,2,3,1,3,3,2,4,2,2,2,5,4,5,5,3,3,5,5,3,4,2,4,5,5,3,3,3,4,5,5,3,5,2,3,3,2,3,5,4,3,5,5,2,4,1,5,5,5,3,4,2,4,4,4,3,5,5,3,2,2,3,3,2,4,5,5,3,5,5,3,4,2,5,5,5,1,5,3,3,5,3,4,5,5,1,3,3,3,5,5,3
9/26/2019 14:22:03,5-10,Competitive,Diamond,Damage,Genji,Widowmaker,Genji,Doomfist,Zarya,3,2,3,1,1,3,5,5,3,5,3,2,2,1,4,4,2,3,2,1,4,1,1,4,2,1,3,4,3,3,3,3,3,2,2,4,3,2,4,3,3,3,5,3,3,1,1,5,2,2,4,1,4,4,3,3,2,2,2,3,1,3,3,4,3,3,3,2,4,4,4,2,1,1,4,3,3,3,3,4,3,2,3,5,3,3,2,3,3,3,4,3,3
9/26/2019 14:22:08,20+,Competitive,Gold,"Support, Tank",Ana,Moira,Reinhardt,Mercy,Lucio,4,3,3,4,2,3,5,3,3,4,3,3,4,4,3,3,3,3,4,4,3,5,3,3,5,5,3,5,5,3,5,5,3,5,5,3,5,4,3,1,3,3,5,5,3,5,5,3,5,5,3,5,5,3,4,2,3,5,5,3,5,3,3,3,3,2,3,3,3,5,5,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,5,3,3
